id,type,category,front,reading,meaning_ko,meaning_en,example,example_reading,example_ko,level,tags,source,added_by,last_review,interval,ease,tier,order_in_cat
b13_0042,kanji,B13,ブラウザ,ブラウザ,브라우저,browser,ブラウザを開きます。,ブラウザをひらきます。,브라우저를 엽니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,42
b13_0043,kanji,B13,履歴,りれき,"기록, 이력",history,検索履歴を消します。,けんさくりれきをけします。,검색 기록을 지웁니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,43
b13_0044,kanji,B13,お気に入り,おきにいり,즐겨찾기,favorites,お気に入りに追加します。,おきにいりについかします。,즐겨찾기에 추가합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,44
b13_0045,kanji,B13,ブックマーク,ブックマーク,북마크,bookmark,サイトをブックマークします。,サイトをブックマークします。,사이트를 북마크합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,45
b13_0046,kanji,B13,広告,こうこく,광고,advertisement,広告が表示されます。,こうこくがひょうじされます。,광고가 표시됩니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,46
b13_0047,kanji,B13,迷惑メール,めいわくメール,스팸 메일,spam mail,迷惑メールが届きます。,めいわくメールがとどきます。,스팸 메일이 옵니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,47
b13_0048,kanji,B13,スパム,スパム,스팸,spam,スパムを削除します。,スパムをさくじょします。,스팸을 삭제합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,48
b13_0049,kanji,B13,ウイルス,ウイルス,바이러스,virus,ウイルスに気をつけます。,ウイルスにきをつけます。,바이러스를 조심합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,49
b13_0050,kanji,B13,セキュリティ,セキュリティ,보안,security,セキュリティが大切です。,セキュリティがたいせつです。,보안이 중요합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,50
b13_0051,kanji,B13,個人情報,こじんじょうほう,개인정보,personal information,個人情報を守ります。,こじんじょうほうをまもります。,개인정보를 지킵니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,51
b13_0052,kanji,B13,炎上,えんじょう,"(온라인) 논란, 악플 세례",online backlash,発言が炎上しました。,はつげんがえんじょうしました。,발언이 논란이 되었습니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,52
b13_0053,kanji,B13,拡散,かくさん,"확산, 퍼뜨림",spread,情報が拡散しました。,じょうほうがかくさんしました。,정보가 확산되었습니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,53
b13_0054,kanji,B13,トレンド,トレンド,"트렌드, 실시간 인기",trend,今のトレンドを見ます。,いまのトレンドをみます。,지금의 트렌드를 봅니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,54
b13_0055,kanji,B13,ハッシュタグ,ハッシュタグ,해시태그,hashtag,ハッシュタグを付けます。,ハッシュタグをつけます。,해시태그를 붙입니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,55
b13_0056,kanji,B13,絵文字,えもじ,"이모지, 그림문자",emoji,絵文字を使います。,えもじをつかいます。,이모지를 사용합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,56
b13_0057,kanji,B13,スタンプ,スタンプ,"스티커, 스탬프",sticker,スタンプを送ります。,スタンプをおくります。,스티커를 보냅니다.,N4,"SNS・ネット,場面別",기본제공,system,,,,paid,57
b13_0058,kanji,B13,ミュート,ミュート,"음소거, 뮤트",mute,通知をミュートします。,つうちをミュートします。,알림을 음소거합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,58
b13_0059,kanji,B13,設定,せってい,설정,settings,設定を変えます。,せっていをかえます。,설정을 바꿉니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,59
b13_0060,kanji,B13,通信,つうしん,통신,communication / data,通信が遅いです。,つうしんがおそいです。,통신이 느립니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,60
b13_0061,kanji,B13,電波,でんぱ,"전파, 신호",signal,電波が弱いです。,でんぱがよわいです。,신호가 약합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,61
b13_0062,kanji,B13,圏外,けんがい,"권외, 신호 없음",out of range,ここは圏外です。,ここはけんがいです。,여기는 신호가 없습니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,62
b13_0063,kanji,B13,オンライン,オンライン,온라인,online,オンラインで話します。,オンラインではなします。,온라인으로 이야기합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,63
b13_0064,kanji,B13,オフライン,オフライン,오프라인,offline,今はオフラインです。,いまはオフラインです。,지금은 오프라인입니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,64
b13_0065,kanji,B13,ビデオ通話,ビデオつうわ,영상 통화,video call,家族とビデオ通話します。,かぞくとビデオつうわします。,가족과 영상 통화합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,65
b13_0066,kanji,B13,画面共有,がめんきょうゆう,화면 공유,screen sharing,会議で画面共有します。,かいぎでがめんきょうゆうします。,회의에서 화면을 공유합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,66
b13_0067,kanji,B13,課金,かきん,"(앱) 결제, 과금",in-app payment,ゲームに課金します。,ゲームにかきんします。,게임에 결제합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,67
b13_0068,kanji,B13,無料,むりょう,무료,free,このアプリは無料です。,このアプリはむりょうです。,이 앱은 무료입니다.,N4,"SNS・ネット,場面別",기본제공,system,,,,paid,68
b13_0069,kanji,B13,有料,ゆうりょう,유료,paid,この機能は有料です。,このきのうはゆうりょうです。,이 기능은 유료입니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,69
b13_0070,kanji,B13,会員登録,かいいんとうろく,회원 가입,membership sign-up,サイトに会員登録します。,サイトにかいいんとうろくします。,사이트에 회원 가입합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,70
b13_0071,kanji,B13,退会,たいかい,탈퇴,withdrawal,サービスを退会します。,サービスをたいかいします。,서비스를 탈퇴합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,71
b13_0072,kanji,B13,なりすまし,なりすまし,사칭,impersonation,なりすましに注意します。,なりすましにちゅういします。,사칭에 주의합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,72
b13_0073,kanji,B13,詐欺,さぎ,사기,fraud,ネット詐欺に気をつけます。,ネットさぎにきをつけます。,인터넷 사기를 조심합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,73
b13_0074,kanji,B13,削除,さくじょ,삭제,delete,投稿を削除します。,とうこうをさくじょします。,게시글을 삭제합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,74
b13_0075,kanji,B13,編集,へんしゅう,편집,edit,プロフィールを編集します。,プロフィールをへんしゅうします。,프로필을 편집합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,75
b13_0076,kanji,B13,下書き,したがき,"임시 저장, 초안",draft,下書きを保存します。,したがきをほぞんします。,초안을 저장합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,76
b13_0077,kanji,B13,公開,こうかい,공개,public,動画を公開します。,どうがをこうかいします。,동영상을 공개합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,77
b13_0078,kanji,B13,非公開,ひこうかい,비공개,private,アカウントを非公開にします。,アカウントをひこうかいにします。,계정을 비공개로 합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,78
b13_0079,kanji,B13,限定公開,げんていこうかい,한정 공개,limited / unlisted,動画を限定公開にします。,どうがをげんていこうかいにします。,동영상을 한정 공개로 합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,79
b13_0080,kanji,B13,フォロバ,フォロバ,맞팔,follow back,フォロバをお願いします。,フォロバをおねがいします。,맞팔 부탁합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,80
b13_0081,kanji,B13,リプ,リプ,"답글, 리플",reply,リプを返します。,リプをかえします。,답글을 보냅니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,81
b13_0082,kanji,B13,返信,へんしん,답장,reply,メッセージに返信します。,メッセージにへんしんします。,메시지에 답장합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,82
b13_0083,kanji,B13,転送,てんそう,"전달, 전송",forward,メールを転送します。,メールをてんそうします。,메일을 전달합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,83
b13_0084,kanji,B13,共有,きょうゆう,공유,share,ファイルを共有します。,ファイルをきょうゆうします。,파일을 공유합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,84
b13_0085,kanji,B13,画面,がめん,화면,screen,画面が固まりました。,がめんがかたまりました。,화면이 멈췄습니다.,N4,"SNS・ネット,場面別",기본제공,system,,,,paid,85
b13_0086,kanji,B13,操作,そうさ,조작,operation,スマホを操作します。,スマホをそうさします。,스마트폰을 조작합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,86
b13_0087,kanji,B13,機能,きのう,기능,function,新しい機能を使います。,あたらしいきのうをつかいます。,새 기능을 사용합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,87
b13_0088,kanji,B13,更新通知,こうしんつうち,업데이트 알림,update notification,更新通知が届きました。,こうしんつうちがとどきました。,업데이트 알림이 왔습니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,88
b13_0089,kanji,B13,自動再生,じどうさいせい,자동 재생,autoplay,動画が自動再生されます。,どうががじどうさいせいされます。,동영상이 자동 재생됩니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,89
b13_0090,kanji,B13,おすすめ,おすすめ,추천,recommendation,おすすめの動画を見ます。,おすすめのどうがをみます。,추천 동영상을 봅니다.,N4,"SNS・ネット,場面別",기본제공,system,,,,paid,90
b13_0091,kanji,B13,急上昇,きゅうじょうしょう,급상승 (인기),trending up,急上昇の動画を見ます。,きゅうじょうしょうのどうがをみます。,급상승 동영상을 봅니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,91
b13_0092,kanji,B13,登録者,とうろくしゃ,구독자,subscriber,登録者が増えました。,とうろくしゃがふえました。,구독자가 늘었습니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,92
b13_0093,kanji,B13,視聴回数,しちょうかいすう,조회수,view count,視聴回数が多いです。,しちょうかいすうがおおいです。,조회수가 많습니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,93
b13_0094,kanji,B13,コメント欄,コメントらん,댓글창,comment section,コメント欄を見ます。,コメントらんをみます。,댓글창을 봅니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,94
b13_0095,kanji,B13,通報,つうほう,신고,report,スパムを通報します。,スパムをつうほうします。,스팸을 신고합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,95
b13_0096,kanji,B13,規約,きやく,약관,terms,利用規約に同意します。,りようきやくにどういします。,이용약관에 동의합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,96
b13_0097,kanji,B13,認証,にんしょう,인증,authentication,本人認証をします。,ほんにんにんしょうをします。,본인 인증을 합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,97
b13_0098,kanji,B13,二段階認証,にだんかいにんしょう,2단계 인증,two-factor auth,二段階認証を設定します。,にだんかいにんしょうをせっていします。,2단계 인증을 설정합니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,98
b13_0099,kanji,B13,ダイレクトメッセージ,ダイレクトメッセージ,다이렉트 메시지 (DM),direct message,ダイレクトメッセージを送ります。,ダイレクトメッセージをおくります。,다이렉트 메시지를 보냅니다.,N3,"SNS・ネット,場面別",기본제공,system,,,,paid,99
